"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Roseitalea","0","1","15.2351065993322","22.9464744791853","0.66394106045144","-0.590872918930434","-0.33605893954856","0.33605893954856","-1","NoTDA","0.5239651416122","0.928104575163399","0"
"Roseitalea","1","2","15.6272865089223","21.9887406217749","0.710694931452644","-0.492697684590749","-0.289305068547355","0.289305068547355","-1","NoTDA","0.509803921568627","0.928104575163399","1"
"Roseitalea","2","3","16.2704872719421","21.0710790845926","0.772171525085263","-0.373006741042354","-0.227828474914737","0.227828474914737","-1","NoTDA","0.559912854030501","0.928104575163399","2"
"Roseitalea","3","4","17.1738038447388","20.191871626033","0.850530558177527","-0.233565024384714","-0.149469441822472","0.149469441822472","-1","NoTDA","0.661220043572985","0.928104575163399","3"
"Roseitalea","4","5","18.15172421635","19.3495106380971","0.938097327413086","-0.0921904850550276","-0.0619026725869143","0.0619026725869143","-1","NoTDA","0.828976034858388","0.928104575163399","4"
"Roseitalea","5","6","18.8997323988318","18.5424469738054","1.01926851539773","0.0275341641650626","0.0189042584036013","0.0189042584036013","1","Control","0.928104575163399","0.928104575163399","5"
"Roseitalea","6","7","19.159173646285","17.7692209309464","1.07822249049297","0.108654907970719","0.072547633890675","0.072547633890675","1","Control","0.800653594771242","0.928104575163399","6"
"Roseitalea","7","8","18.8451352197405","17.0284003130666","1.10668852465723","0.146249235522591","0.0964033892827071","0.0964033892827071","1","Control","0.754901960784314","0.928104575163399","7"
"Roseitalea","8","9","18.0739798675374","16.3185449596532","1.10757300434717","0.147401795428985","0.097124978601816","0.097124978601816","1","Control","0.784313725490196","0.928104575163399","8"
"Roseitalea","9","10","17.0315794425831","15.6382827973613","1.0890952455123","0.123130128728436","0.0818066609687492","0.0818066609687492","1","Control","0.851851851851852","0.928104575163399","9"
