"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Jannaschia","0","1","2866.84099151294","2738.11176210158","1.04701386962837","0.0662805535500378","0.0449028145587596","0.0449028145587596","1","Control","0.968096809680968","0.968096809680968","0"
"Jannaschia","1","2","3067.07243348337","2555.92234329911","1.19998654948354","0.263018234915332","0.166657325925535","0.166657325925535","1","Control","0.78987898789879","0.877643319887544","1"
"Jannaschia","2","3","3268.67367591093","2375.11606048054","1.3762164006628","0.460707341854038","0.273370089530693","0.273370089530693","1","Control","0.564356435643564","0.705445544554455","2"
"Jannaschia","3","4","3452.0205655978","2190.31035406496","1.57604175097435","0.656305753782751","0.365499042533758","0.365499042533758","1","Control","0.411441144114411","0.587773063020588","3"
"Jannaschia","4","5","3596.12586760159","2000.78955323808","1.79735338070994","0.84587408746563","0.443626383808281","0.443626383808281","1","Control","0.260726072607261","0.434543454345435","4"
"Jannaschia","5","6","3692.31163672856","1816.81471931229","2.03229949508896","1.0231130242758","0.50794653917078","0.50794653917078","1","Control","0.221122112211221","0.434543454345435","5"
"Jannaschia","6","7","3754.16210560745","1646.74850190552","2.27974223220082","1.18887070976334","0.561353917177461","0.561353917177461","1","Control","0.160616061606161","0.401540154015402","6"
"Jannaschia","7","8","3807.30825016046","1489.75888033522","2.55565400577022","1.35369253192367","0.608710726200741","0.608710726200741","1","Control","0.152915291529153","0.401540154015402","7"
"Jannaschia","8","9","3869.28055053497","1347.25770430382","2.87196765561223","1.52203950147622","0.651806663614106","0.651806663614106","1","Control","0.11991199119912","0.401540154015402","8"
"Jannaschia","9","10","3939.78658693692","1222.05170915028","3.22391152308631","1.68881215113755","0.689817790333562","0.689817790333562","1","Control","0.134213421342134","0.401540154015402","9"
