"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Devosia","0","1","1358.22775378371","974.107647090256","1.39433024454828","0.47957230133934","0.282809790643272","0.282809790643272","1","Control","0.482162162162162","0.856456456456457","0"
"Devosia","1","2","999.954990401033","900.863674512115","1.10999590580959","0.150554355242867","0.0990957761500619","0.0990957761500619","1","Control","0.712432432432432","0.856456456456457","1"
"Devosia","2","3","811.058893176743","891.985701885089","0.909273423848254","-0.137213908372615","-0.0907265761517459","0.0907265761517459","-1","NoTDA","0.67027027027027","0.856456456456457","2"
"Devosia","3","4","767.296866509009","939.782941517193","0.816461794114159","-0.292542717651107","-0.183538205885841","0.183538205885841","-1","NoTDA","0.404324324324324","0.856456456456457","3"
"Devosia","4","5","877.280534055544","1028.60336003692","0.852885152955414","-0.22957660940101","-0.147114847044586","0.147114847044586","-1","NoTDA","0.499459459459459","0.856456456456457","4"
"Devosia","5","6","1124.81089280161","1130.63908810182","0.994845220405403","-0.0074560085509958","-0.00515477959459746","0.00515477959459746","-1","NoTDA","0.978378378378378","0.978378378378378","5"
"Devosia","6","7","1381.76754520976","1206.92599516871","1.1448651787607","0.195177714142679","0.126534705962069","0.126534705962069","1","Control","0.652972972972973","0.856456456456457","6"
"Devosia","7","8","1475.30539570575","1231.17146313028","1.19829401499832","0.26098193311654","0.165480268211638","0.165480268211638","1","Control","0.561081081081081","0.856456456456457","7"
"Devosia","8","9","1389.26300567466","1191.46011951078","1.16601721108811","0.221589083708394","0.142379726053256","0.142379726053256","1","Control","0.605405405405405","0.856456456456457","8"
"Devosia","9","10","1221.01561933844","1101.00996786258","1.10899597186103","0.149254125295226","0.0982834695766469","0.0982834695766469","1","Control","0.770810810810811","0.856456456456457","9"
