"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"GKS98 freshwater group","0","1","684.545216566429","432.701876852058","1.58202506896099","0.661772461112317","0.36789876493123","0.36789876493123","1","Control","0.210065645514223","0.62363238512035","0"
"GKS98 freshwater group","1","2","733.62023039771","539.875842706126","1.35886841448663","0.442405760035603","0.264093572755689","0.264093572755689","1","Control","0.204595185995624","0.62363238512035","1"
"GKS98 freshwater group","2","3","834.77265254341","741.208057378752","1.12623256619139","0.171504773640243","0.112083924742362","0.112083924742362","1","Control","0.672866520787746","0.74762946754194","2"
"GKS98 freshwater group","3","4","947.896078932316","884.6096069973","1.07154169639852","0.0996879900209542","0.066765200681386","0.066765200681386","1","Control","0.856673960612692","0.856673960612692","3"
"GKS98 freshwater group","4","5","1007.46597929051","785.37282268857","1.28278691366178","0.359281541327844","0.220447301613446","0.220447301613446","1","Control","0.436542669584245","0.727571115973742","4"
"GKS98 freshwater group","5","6","975.4686420493","704.386456487255","1.38484866235776","0.469728325736267","0.277899436103395","0.277899436103395","1","Control","0.277899343544858","0.62363238512035","5"
"GKS98 freshwater group","6","7","943.244194493014","803.976919381277","1.1732229766234","0.230477230500076","0.147647105516076","0.147647105516076","1","Control","0.549234135667396","0.74762946754194","6"
"GKS98 freshwater group","7","8","1007.51610911801","891.112968272785","1.13062669379713","0.177122664156312","0.11553476891513","0.11553476891513","1","Control","0.642231947483589","0.74762946754194","7"
"GKS98 freshwater group","8","9","1091.59293926048","810.485977672145","1.34683753862803","0.42957583717645","0.257519952244083","0.257519952244083","1","Control","0.311816192560175","0.62363238512035","8"
"GKS98 freshwater group","9","10","1156.86013896865","586.93616914894","1.97101524795465","0.978938937245662","0.49264725321749","0.49264725321749","1","Control","0.062363238512035","0.62363238512035","9"
