"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Sphingorhabdus","0","1","81.0648399534057","65.2298409002459","1.24275697801219","0.313544203956701","0.195337449161207","0.195337449161207","1","Control","0.854838709677419","0.932258064516129","0"
"Sphingorhabdus","1","2","96.2893056724401","74.7582021601758","1.28800991583682","0.365143700186647","0.223608461624072","0.223608461624072","1","Control","0.696774193548387","0.932258064516129","1"
"Sphingorhabdus","2","3","126.019235385271","83.5362185759821","1.50855805461972","0.593170217532248","0.337115335443897","0.337115335443897","1","Control","0.459139784946237","0.932258064516129","2"
"Sphingorhabdus","3","4","159.244268638727","88.6506797624082","1.79631187336088","0.845037850685979","0.443303796612439","0.443303796612439","1","Control","0.354838709677419","0.932258064516129","3"
"Sphingorhabdus","4","5","156.401217591791","88.0426505204925","1.77642559222349","0.828977260873839","0.437071834374815","0.437071834374815","1","Control","0.355913978494624","0.932258064516129","4"
"Sphingorhabdus","5","6","111.105596806625","83.1887489530558","1.33558441742312","0.417471166350194","0.251264100602939","0.251264100602939","1","Control","0.594623655913978","0.932258064516129","5"
"Sphingorhabdus","6","7","73.1142656780389","76.7905306468622","0.952126063749587","-0.0707754924615788","-0.0478739362504137","0.0478739362504137","-1","NoTDA","0.932258064516129","0.932258064516129","6"
"Sphingorhabdus","7","8","64.2121525389383","70.0089407674599","0.91719931533065","-0.124692816908739","-0.0828006846693495","0.0828006846693495","-1","NoTDA","0.873118279569893","0.932258064516129","7"
"Sphingorhabdus","8","9","72.6392393554113","63.6091880129975","1.14196143080098","0.191513925191288","0.124313682557043","0.124313682557043","1","Control","0.786021505376344","0.932258064516129","8"
"Sphingorhabdus","9","10","91.6966963035086","58.1332197164823","1.57735451004979","0.657506941937142","0.36602710828244","0.36602710828244","1","Control","0.332258064516129","0.932258064516129","9"
