"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Cohaesibacter","0","1","323.924138745668","119.110898282053","2.71951721813582","1.44335055999721","0.63228767469048","0.63228767469048","1","Control","0.429769392033543","0.766509433962264","0"
"Cohaesibacter","1","2","139.328572005603","93.2696719120473","1.4938250467632","0.579011193008661","0.330577565179548","0.330577565179548","1","Control","0.540880503144654","0.766509433962264","1"
"Cohaesibacter","2","3","106.725442257098","83.3507018639106","1.28043843507583","0.356637888198153","0.219017507904802","0.219017507904802","1","Control","0.613207547169811","0.766509433962264","2"
"Cohaesibacter","3","4","104.028657759355","103.518333094735","1.00492979986601","0.00709472436689596","0.00490561616012424","0.00490561616012424","1","Control","0.987421383647799","0.987421383647799","3"
"Cohaesibacter","4","5","106.22199952997","140.277119367165","0.757229689411726","-0.401197117644792","-0.242770310588274","0.242770310588274","-1","TDA","0.4958071278826","0.766509433962264","4"
"Cohaesibacter","5","6","119.903841545574","128.105184575415","0.935979616617215","-0.0954509831614442","-0.0640203833827848","0.0640203833827848","-1","TDA","0.863731656184486","0.959701840204985","5"
"Cohaesibacter","6","7","158.149949384327","80.881340870137","1.95533293195834","0.967414274228928","0.488578142547592","0.488578142547592","1","Control","0.0817610062893082","0.272536687631027","6"
"Cohaesibacter","7","8","215.477050908536","57.6551712058683","3.73734127228824","1.90201230826182","0.732430108158751","0.732430108158751","1","Control","0.00314465408805031","0.0314465408805031","7"
"Cohaesibacter","8","9","236.529377664907","57.4516173720584","4.11701860598868","2.04159996862686","0.757105785593151","0.757105785593151","1","Control","0.00838574423480084","0.0419287211740042","8"
"Cohaesibacter","9","10","175.144550905821","65.7311461929211","2.66455951325984","1.41389705622649","0.624703447221342","0.624703447221342","1","Control","0.117400419287212","0.293501048218029","9"
