"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Roseobacter","0","1","278.329858428174","501.635313555187","0.554845025673325","-0.849843227774038","-0.445154974326675","0.445154974326675","-1","TDA","0.510373443983402","0.567081604426003","0"
"Roseobacter","1","2","262.503881741459","493.787024582302","0.531613567536556","-0.911550170168067","-0.468386432463444","0.468386432463444","-1","TDA","0.45643153526971","0.567081604426003","1"
"Roseobacter","2","3","257.416407317168","212.086173590723","1.21373497837687","0.27945344043927","0.176096909279729","0.176096909279729","1","Control","0.799792531120332","0.799792531120332","2"
"Roseobacter","3","4","263.274060955826","96.0318974856956","2.74152722010977","1.4549797979544","0.635239806242027","0.635239806242027","1","Control","0.217842323651452","0.363070539419087","3"
"Roseobacter","4","5","280.982017174133","1011.41030771575","0.277812095675319","-1.84781868062599","-0.722187904324681","0.722187904324681","-1","TDA","0.152489626556017","0.363070539419087","4"
"Roseobacter","5","6","311.817613875765","1033.28092032867","0.301774287844763","-1.72845820611722","-0.698225712155237","0.698225712155237","-1","TDA","0.179460580912863","0.363070539419087","5"
"Roseobacter","6","7","351.068647002007","126.493455658767","2.77538980316154","1.47269041203717","0.639690252208585","0.639690252208585","1","Control","0.216804979253112","0.363070539419087","6"
"Roseobacter","7","8","386.090316816683","99.7952017438315","3.86882645728553","1.95189601572121","0.741523686564731","0.741523686564731","1","Control","0.104771784232365","0.363070539419087","7"
"Roseobacter","8","9","409.465100725633","79.9074707273908","5.12424053719017","2.35733819887755","0.804849129789614","0.804849129789614","1","Control","0.0446058091286307","0.363070539419087","8"
"Roseobacter","9","10","423.685395415838","157.222200787351","2.69481913682717","1.43018844954234","0.628917582507083","0.628917582507083","1","Control","0.278008298755187","0.39715471250741","9"
