"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Jannaschia","0","1","4276.69415185155","1973.99531464994","2.16651687068972","1.11537747093502","0.538429627053101","0.538429627053101","1","Control","0.598547717842324","0.665053019824804","0"
"Jannaschia","1","2","3821.91320770793","2266.06440747006","1.68658631021653","0.754106149447173","0.407086376817787","0.407086376817787","1","Control","0.546680497925311","0.665053019824804","1"
"Jannaschia","2","3","3494.69636598265","2267.85460382078","1.54097020157066","0.623838964083783","0.351058184654878","0.351058184654878","1","Control","0.45746887966805","0.665053019824804","2"
"Jannaschia","3","4","3298.55984249341","2436.08921736935","1.35403901424243","0.437269308221023","0.261468842860862","0.261468842860862","1","Control","0.565352697095436","0.665053019824804","3"
"Jannaschia","4","5","3230.50283039973","2693.59974440477","1.19932548891506","0.262223249675612","0.166197992752887","0.166197992752887","1","Control","0.733402489626556","0.733402489626556","4"
"Jannaschia","5","6","3280.16005342031","2041.37463248194","1.60683884340829","0.684225242345638","0.377660053400948","0.377660053400948","1","Control","0.391078838174274","0.665053019824804","5"
"Jannaschia","6","7","3426.73560051161","991.681810489876","3.45547892909204","1.78888568188447","0.710604515171285","0.710604515171285","1","Control","0.0705394190871369","0.235131396957123","6"
"Jannaschia","7","8","3632.95866380333","560.232867817141","6.4847296053132","2.6970464194721","0.845791565591161","0.845791565591161","1","Control","0.0217842323651452","0.145228215767635","7"
"Jannaschia","8","9","3853.17550705044","608.415125437769","6.33313562722161","2.66291997576259","0.84210033404279","0.84210033404279","1","Control","0.029045643153527","0.145228215767635","8"
"Jannaschia","9","10","4059.67374421745","1453.07596329951","2.79384825484217","1.48225366429361","0.642070753747329","0.642070753747329","1","Control","0.224066390041494","0.560165975103734","9"
