"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Muricauda","0","1","554.790073537553","3840.97674367698","0.14443984188419","-2.79145934878075","-0.85556015811581","0.85556015811581","-1","TDA","0.294661190965092","0.491101984941821","0"
"Muricauda","1","2","636.975307803002","2021.7910183659","0.31505496958723","-1.66632452839502","-0.68494503041277","0.68494503041277","-1","TDA","0.484599589322382","0.605749486652977","1"
"Muricauda","2","3","731.344833320192","1064.16232046339","0.68724932207873","-0.541094516261737","-0.31275067792127","0.31275067792127","-1","TDA","0.862422997946612","0.862422997946612","2"
"Muricauda","3","4","839.712319408139","560.079537807914","1.49927334016643","0.584263432353639","0.3330102168768","0.3330102168768","1","Control","0.81211498973306","0.862422997946612","3"
"Muricauda","4","5","964.158578810291","294.761127904924","3.27098279770894","1.7097241722225","0.694281486071886","0.694281486071886","1","Control","0.465092402464066","0.605749486652977","4"
"Muricauda","5","6","1107.06838830863","155.122139184387","7.13675297497482","2.83526783722479","0.859880255978241","0.859880255978241","1","Control","0.270020533880903","0.491101984941821","5"
"Muricauda","6","7","1271.17408585493","81.632517520953","15.5719084068264","3.96087385885127","0.935781795405268","0.935781795405268","1","Control","0.220739219712526","0.491101984941821","6"
"Muricauda","7","8","1459.60524396058","42.9575504664918","33.9778508809324","5.08652269898471","0.97056906266661","0.97056906266661","1","Control","0.198151950718686","0.491101984941821","7"
"Muricauda","8","9","1675.95230022781","22.6045094966618","74.1423874061637","6.21222666598695","0.986512438633492","0.986512438633492","1","Control","0.212525667351129","0.491101984941821","8"
"Muricauda","9","10","1924.34995961872","11.8939713143768","161.792046470859","7.3379968778944","0.993819226458823","0.993819226458823","1","Control","0.271047227926078","0.491101984941821","9"
