"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Donghicola","0","1","123.564558030507","66.5080946322849","1.85788750547855","0.893663149620681","0.46175427895866","0.46175427895866","1","Control","0.46878198567042","0.46878198567042","0"
"Donghicola","1","2","122.646228620719","69.2648283477186","1.77068552029059","0.824308007344476","0.435246977206947","0.435246977206947","1","Control","0.406345957011259","0.451495507790288","1"
"Donghicola","2","3","121.739569720218","71.7303596392745","1.69718331725137","0.763142402597633","0.410788457654931","0.410788457654931","1","Control","0.341862845445241","0.427328556806551","2"
"Donghicola","3","4","120.845633238404","72.6774590316742","1.6627663494088","0.733585456519537","0.398592592184972","0.398592592184972","1","Control","0.330603889457523","0.427328556806551","3"
"Donghicola","4","5","119.963959145231","69.9852359406739","1.71413238139146","0.777478532205319","0.416614486222912","0.416614486222912","1","Control","0.294779938587513","0.427328556806551","4"
"Donghicola","5","6","119.092495472713","61.3198904659913","1.94215114488444","0.957655480618116","0.485107015159985","0.485107015159985","1","Control","0.213920163766633","0.427328556806551","5"
"Donghicola","6","7","118.227579979754","48.22845218458","2.45140730470206","1.29361020988996","0.592071053193857","0.592071053193857","1","Control","0.109518935516888","0.273797338792221","6"
"Donghicola","7","8","117.364798525273","35.262711395869","3.3282976231664","1.73478444798251","0.699546100372886","0.699546100372886","1","Control","0.0788126919140225","0.262708973046742","7"
"Donghicola","8","9","116.502777762234","24.9075742424146","4.67740361338935","2.22570792435479","0.786206177047147","0.786206177047147","1","Control","0.0696008188331627","0.262708973046742","8"
"Donghicola","9","10","115.643258223947","17.2213484579799","6.71511052146215","2.74741114461969","0.85108212339858","0.85108212339858","1","Control","0.0767656090071648","0.262708973046742","9"
