"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Marivita","0","1","6711.22865626379","3479.30515521179","1.92889912119688","0.94777769436958","0.481569570429633","0.481569570429633","1","Control","0.292260692464358","0.487101154107264","0"
"Marivita","1","2","6950.76664376894","3042.60308002684","2.28448024962481","1.1918659698427","0.56226367018746","0.56226367018746","1","Control","0.19755600814664","0.484725050916497","1"
"Marivita","2","3","9311.75177726116","2834.53349374198","3.28510910095769","1.71594128433662","0.695596106775121","0.695596106775121","1","Control","0.00916496945010183","0.0458248472505092","2"
"Marivita","3","4","7965.09362099813","3011.54736293875","2.64485085608136","1.4031863706348","0.621906846769571","0.621906846769571","1","Control","0.00203665987780041","0.0203665987780041","3"
"Marivita","4","5","7864.52310103442","3639.48351772514","2.16088987976793","1.11162555347428","0.537227690608928","0.537227690608928","1","Control","0.0305498981670061","0.10183299389002","4"
"Marivita","5","6","7688.46043299116","4742.64115447","1.62113476069019","0.697004023303613","0.383148135338079","0.383148135338079","1","Control","0.242362525458248","0.484725050916497","5"
"Marivita","6","7","5464.9912827333","6016.99594623118","0.908259093336496","-0.138824190155443","-0.0917409066635033","0.0917409066635033","-1","TDA","0.878818737270876","0.878818737270876","6"
"Marivita","7","8","5432.70159886892","6662.93625323361","0.815361485145885","-0.294488284371136","-0.184638514854114","0.184638514854114","-1","TDA","0.739307535641548","0.821452817379498","7"
"Marivita","8","9","8044.19825076196","6357.72305711135","1.26526402274856","0.339438463627565","0.209651122595203","0.209651122595203","1","Control","0.667006109979633","0.821452817379498","8"
"Marivita","9","10","6712.97175903473","5417.9419008258","1.2390261619475","0.309206650201224","0.192914539893007","0.192914539893007","1","Control","0.725050916496945","0.821452817379498","9"
