"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Haliea","0","1","203.58307354644","71.8145404493341","2.83484475807611","1.50326973238583","0.647246997511547","0.647246997511547","1","NoTDA","0.271398747390397","0.387712496271995","0"
"Haliea","1","2","82.9588895860459","66.7657919984184","1.24253584212723","0.313287468297336","0.195194242213571","0.195194242213571","1","NoTDA","0.746346555323591","0.792275574112735","1"
"Haliea","2","3","48.6934848724323","62.0719286273197","0.784468695419283","-0.350212217948254","-0.215531304580717","0.215531304580717","-1","TDA","0.702505219206681","0.792275574112735","2"
"Haliea","3","4","65.8765398303843","57.7080284241632","1.14154895998493","0.190992736752907","0.123997274708918","0.123997274708918","1","NoTDA","0.792275574112735","0.792275574112735","3"
"Haliea","4","5","102.409075606736","53.6508532467241","1.90880609364752","0.932670553793847","0.476112317889185","0.476112317889185","1","NoTDA","0.126304801670146","0.315762004175365","4"
"Haliea","5","6","106.778394225736","49.8787599534639","2.14075879844163","1.0981222549037","0.532875912630628","0.532875912630628","1","NoTDA","0.0668058455114822","0.247042449547669","5"
"Haliea","6","7","78.6276617953381","46.3717297873899","1.69559475473179","0.761791408581523","0.410236439332355","0.410236439332355","1","NoTDA","0.159707724425887","0.319415448851775","6"
"Haliea","7","8","67.9573333663298","43.1112399890017","1.57632518534996","0.656565183841162","0.365613130276805","0.365613130276805","1","NoTDA","0.253653444676409","0.387712496271995","7"
"Haliea","8","9","82.5546323675908","40.0800222566148","2.05974517277036","1.04246586133022","0.514503049590839","0.514503049590839","1","NoTDA","0.0741127348643006","0.247042449547669","8"
"Haliea","9","10","106.179291715961","37.2619626932283","2.84953566697811","1.51072685067227","0.649065631433037","0.649065631433037","1","NoTDA","0.0365344467640919","0.247042449547669","9"
