"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Phaeobacter","0","1","4492.75970434414","1949.49863582767","2.30457186364571","1.20449875604895","0.566079923227885","0.566079923227885","1","NoTDA","0.387797311271975","0.430885901413306","0"
"Phaeobacter","1","2","2248.18369240986","2144.83188015372","1.0481864397916","0.0678953503106059","0.0459712489709191","0.0459712489709191","1","NoTDA","0.949327817993795","0.949327817993795","1"
"Phaeobacter","2","3","1299.22872705179","2142.90855785368","0.606292192119053","-0.721914851474871","-0.393707807880947","0.393707807880947","-1","TDA","0.295760082730093","0.369700103412616","2"
"Phaeobacter","3","4","1046.20681831048","2076.7760407987","0.50376487293648","-0.989177567112853","-0.49623512706352","0.49623512706352","-1","TDA","0.188210961737332","0.270350125572463","3"
"Phaeobacter","4","5","1068.92026274862","2013.75657279323","0.530809074537714","-0.913735060127539","-0.469190925462286","0.469190925462286","-1","TDA","0.15511892450879","0.270350125572463","4"
"Phaeobacter","5","6","1090.13213847514","1848.63853126171","0.589694588769129","-0.761960139309459","-0.410305411230871","0.410305411230871","-1","TDA","0.189245087900724","0.270350125572463","5"
"Phaeobacter","6","7","987.208084777808","1586.89880669398","0.622098952128194","-0.68478401872701","-0.377901047871806","0.377901047871806","-1","TDA","0.12306101344364","0.270350125572463","6"
"Phaeobacter","7","8","808.547093215035","1390.43070143156","0.581508371745941","-0.782128133129692","-0.418491628254059","0.418491628254059","-1","TDA","0.10134436401241","0.270350125572463","7"
"Phaeobacter","8","9","630.266592346085","1374.84796979146","0.458426390549701","-1.12523799577671","-0.541573609450299","0.541573609450299","-1","TDA","0.0268872802481903","0.134436401240951","8"
"Phaeobacter","9","10","463.95794033996","1559.22223958558","0.297557287576448","-1.74876064311911","-0.702442712423553","0.702442712423553","-1","TDA","0.00827300930713547","0.0827300930713547","9"
