"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Henriciella","0","1","607.504753525157","814.24006093196","0.746100299744306","-0.422558507011418","-0.253899700255694","0.253899700255694","-1","TDA","0.686131386861314","0.829567836867107","0"
"Henriciella","1","2","809.316462608209","837.893369373904","0.965894339530282","-0.0500627155291668","-0.0341056604697179","0.0341056604697179","-1","TDA","0.934306569343066","0.934306569343066","1"
"Henriciella","2","3","1015.36622189054","812.153674682608","1.25021440343461","0.322175528685192","0.200137194666142","0.200137194666142","1","NoTDA","0.746611053180396","0.829567836867107","2"
"Henriciella","3","4","1157.37724991213","756.97956071367","1.52894121582486","0.612532939551394","0.345952617635139","0.345952617635139","1","NoTDA","0.687174139728884","0.829567836867107","3"
"Henriciella","4","5","1172.14286142819","687.027480784752","1.7061076801314","0.770708704504419","0.413870524325296","0.413870524325296","1","NoTDA","0.661105318039625","0.829567836867107","4"
"Henriciella","5","6","1110.4832717059","635.678726703206","1.74692533359603","0.804817946461439","0.427565688831411","0.427565688831411","1","NoTDA","0.588112617309698","0.829567836867107","5"
"Henriciella","6","7","1096.82833965537","608.94880474536","1.80118317189902","0.848944904038654","0.444809381077173","0.444809381077173","1","NoTDA","0.43169968717414","0.829567836867107","6"
"Henriciella","7","8","1193.16633663275","574.116364135357","2.07826568126081","1.05538009723367","0.518829565913184","0.518829565913184","1","NoTDA","0.358706986444213","0.829567836867107","7"
"Henriciella","8","9","1416.80325064008","523.404574606334","2.70689886825252","1.43664098840399","0.630573564558189","0.630573564558189","1","NoTDA","0.321167883211679","0.829567836867107","8"
"Henriciella","9","10","1732.26608281609","467.045295166658","3.70898947220517","1.89102617282368","0.730384783377276","0.730384783377276","1","NoTDA","0.213764337851929","0.829567836867107","9"
