"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Marinobacter","0","1","5744.33277410221","2999.07155671232","1.91537036228616","0.937623383362417","0.477907761501326","0.477907761501326","1","NoTDA","0.363350785340314","0.943455497382199","0"
"Marinobacter","1","2","3475.3844679029","3669.11874911264","0.947198688716034","-0.0782610111588707","-0.0528013112839662","0.0528013112839662","-1","TDA","0.929842931937173","0.943455497382199","1"
"Marinobacter","2","3","1008.99340377541","2855.22125098897","0.353385364943582","-1.50068580134904","-0.646614635056418","0.646614635056418","-1","TDA","0.0680628272251309","0.680628272251309","2"
"Marinobacter","3","4","1672.07199826527","2602.94004764509","0.642378221418512","-0.638505112966316","-0.357621778581487","0.357621778581487","-1","TDA","0.412565445026178","0.943455497382199","3"
"Marinobacter","4","5","2560.85158156004","2710.183232332","0.944899795338389","-0.0817667522557755","-0.0551002046616108","0.0551002046616108","-1","TDA","0.900523560209424","0.943455497382199","4"
"Marinobacter","5","6","2956.99278523538","2284.33082978551","1.29446783569131","0.37235911829701","0.227481770942612","0.227481770942612","1","NoTDA","0.632460732984293","0.943455497382199","5"
"Marinobacter","6","7","2351.12680004029","1687.20982763945","1.39349994382721","0.478712944285852","0.282382461205183","0.282382461205183","1","NoTDA","0.601047120418848","0.943455497382199","6"
"Marinobacter","7","8","1549.85174077824","1498.25872297157","1.03443531949165","0.0488434401076092","0.0332890020698164","0.0332890020698164","1","NoTDA","0.943455497382199","0.943455497382199","7"
"Marinobacter","8","9","2267.88581560583","1520.18456319503","1.49184899683452","0.577101515121994","0.329690872117854","0.329690872117854","1","NoTDA","0.681675392670157","0.943455497382199","8"
"Marinobacter","9","10","1781.50688175539","1642.50406024756","1.084628601458","0.117201119571936","0.078025419340996","0.078025419340996","1","NoTDA","0.936125654450262","0.943455497382199","9"
