"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Roseitalea","0","1","30.7894966567824","21.3268238674577","1.44369817316134","0.529769156630733","0.307334442482358","0.307334442482358","1","NoTDA","0.396858638743456","0.440954043048284","0"
"Roseitalea","1","2","30.9053328759558","18.4934584590172","1.67114944694873","0.740840755978951","0.401609471956052","0.401609471956052","1","NoTDA","0.167539267015707","0.239341810022438","1"
"Roseitalea","2","3","30.7959265108378","16.4529490339367","1.87175724226195","0.904393336579919","0.465742684242783","0.465742684242783","1","NoTDA","0.0649214659685864","0.129842931937173","2"
"Roseitalea","3","4","30.1616237610206","15.2985098748681","1.97153997400551","0.9793229621398","0.492782285327781","0.492782285327781","1","NoTDA","0.031413612565445","0.108202443280977","3"
"Roseitalea","4","5","28.8206824592632","15.069252420652","1.912548921124","0.93549665100023","0.477137557656668","0.477137557656668","1","NoTDA","0.0324607329842932","0.108202443280977","4"
"Roseitalea","5","6","26.6216775970276","15.7620555605906","1.68897244998862","0.756145795522986","0.407924030965256","0.407924030965256","1","NoTDA","0.0617801047120419","0.129842931937173","5"
"Roseitalea","6","7","23.4116486008621","17.3031579970918","1.35302749965047","0.436191161713698","0.260916721753009","0.260916721753009","1","NoTDA","0.257591623036649","0.321989528795812","6"
"Roseitalea","7","8","19.3556425116654","19.6657680218812","0.984230185677432","-0.0229323312547847","-0.0157698143225662","0.0157698143225662","-1","TDA","0.949738219895288","0.949738219895288","7"
"Roseitalea","8","9","15.0560865205471","22.9152989137294","0.657032080499131","-0.605964281041299","-0.342967919500869","0.342967919500869","-1","TDA","0.159162303664921","0.239341810022438","8"
"Roseitalea","9","10","11.2358212436536","27.0866029697563","0.414811013998285","-1.26947389401069","-0.585188986001714","0.585188986001714","-1","TDA","0.031413612565445","0.108202443280977","9"
