"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"Yoonia-Loktanella","0","1","66.0017957774142","71.8245814877704","0.918930460996176","-0.121972403527357","-0.0810695390038243","0.0810695390038243","-1","TDA","0.953560371517028","0.981424148606811","0"
"Yoonia-Loktanella","1","2","61.0467356229472","66.1717597717704","0.922549677286812","-0.116301495643132","-0.0774503227131882","0.0774503227131882","-1","TDA","0.948400412796698","0.981424148606811","1"
"Yoonia-Loktanella","2","3","56.4637589670859","60.770245940855","0.929134942485497","-0.106039953912637","-0.0708650575145023","0.0708650575145023","-1","TDA","0.943240454076367","0.981424148606811","2"
"Yoonia-Loktanella","3","4","52.2249137364835","55.8319388296083","0.935394951908566","-0.0963524519719983","-0.0646050480914338","0.0646050480914338","-1","TDA","0.922600619195046","0.981424148606811","3"
"Yoonia-Loktanella","4","5","48.3042467716707","50.8614421807123","0.949722318137266","-0.074422338081933","-0.0502776818627335","0.0502776818627335","-1","TDA","0.924664602683179","0.981424148606811","4"
"Yoonia-Loktanella","5","6","44.6777439885626","45.0775041387129","0.991131715080761","-0.0128512997695136","-0.00886828491923974","0.00886828491923974","-1","TDA","0.981424148606811","0.981424148606811","5"
"Yoonia-Loktanella","6","7","41.3233212640171","38.4946929232196","1.07348099506702","0.102296649915575","0.0684511373789422","0.0684511373789422","1","NoTDA","0.905056759545924","0.981424148606811","6"
"Yoonia-Loktanella","7","8","38.2206507099692","31.8661842200329","1.19941096323486","0.262326064953422","0.166257412469403","0.166257412469403","1","NoTDA","0.751289989680083","0.981424148606811","7"
"Yoonia-Loktanella","8","9","35.3509099889138","25.8525431531863","1.36740551130487","0.451441145206769","0.26868804335465","0.26868804335465","1","NoTDA","0.664602683178535","0.981424148606811","8"
"Yoonia-Loktanella","9","10","32.6966379139553","20.8042637177798","1.57163158271311","0.652263064870145","0.363718564198298","0.363718564198298","1","NoTDA","0.613003095975232","0.981424148606811","9"
